Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2017,8,5,21.5,15.0,18.3,0.0,0.0,0.0
2017,8,6,25.5,10.5,18.0,0.0,0.0,0.0
2017,8,7,22.0,14.0,18.0,1.2,0.0,1.2
2017,8,8,26.0,12.0,19.0,0.0,0.0,0.0
2017,8,9,29.0,14.5,21.8,0.0,0.0,0.0
2017,8,10,28.0,14.0,21.0,0.0,0.0,0.0
2017,8,11,25.0,18.0,21.5,1.8,0.0,1.8
2017,8,12,26.0,12.5,19.3,1.0,0.0,1.0
2017,8,13,26.5,12.5,19.5,0.0,0.0,0.0
2017,8,14,27.0,16.0,21.5,0.4,0.0,0.4
2017,8,15,26.5,16.0,21.3,0.8,0.0,0.8
2017,8,16,24.5,15.5,20.0,0.0,0.0,0.0
2017,8,17,24.5,14.0,19.3,11.0,0.0,11.0
2017,8,18,27.0,17.0,22.0,0.0,0.0,0.0
2017,8,19,24.0,18.0,21.0,0.0,0.0,0.0
2017,8,20,29.0,13.0,21.0,0.0,0.0,0.0
2017,8,21,30.5,15.5,23.0,1.2,0.0,1.2
2017,8,22,26.0,19.5,22.8,3.8,0.0,3.8
2017,8,23,23.5,13.0,18.3,0.0,0.0,0.0
2017,8,24,21.0,12.0,16.5,0.0,0.0,0.0
2017,8,25,22.0,8.5,15.3,0.0,0.0,0.0
2017,8,26,24.5,7.5,16.0,0.0,0.0,0.0
2017,8,27,22.5,8.0,15.3,0.0,0.0,0.0
2017,8,28,23.0,13.5,18.3,0.0,0.0,0.0
2017,8,29,23.5,14.5,19.0,0.0,0.0,0.0
2017,8,30,25.0,11.0,18.0,2.0,0.0,2.0
2017,8,31,20.0,13.5,16.8,0.0,0.0,0.0
2017,9,1,19.0,5.5,12.3,0.0,0.0,0.0
2017,9,2,19.5,5.0,12.3,8.0,0.0,8.0
2017,9,3,22.0,14.5,18.3,0.2,0.0,0.2
2017,9,4,27.0,13.5,20.3,18.0,0.0,18.0
2017,9,5,21.5,11.0,16.3,1.4,0.0,1.4
2017,9,6,22.0,8.5,15.3,0.0,0.0,0.0
2017,9,7,20.0,9.0,14.5,0.0,0.0,0.0
2017,9,8,19.0,10.0,14.5,0.0,0.0,0.0
2017,9,9,18.5,5.0,11.8,0.0,0.0,0.0
2017,9,10,21.5,5.5,13.5,0.0,0.0,0.0
2017,9,11,24.0,6.0,15.0,0.0,0.0,0.0
2017,9,12,26.0,7.5,16.8,0.0,0.0,0.0
2017,9,13,26.5,8.5,17.5,0.0,0.0,0.0
2017,9,14,28.5,13.5,21.0,0.0,0.0,0.0
2017,9,15,27.0,15.0,21.0,0.0,0.0,0.0
2017,9,16,28.0,14.0,21.0,0.0,0.0,0.0
2017,9,17,28.5,13.0,20.8,0.0,0.0,0.0
2017,9,18,28.5,15.0,21.8,0.0,0.0,0.0
2017,9,19,28.5,18.5,23.5,0.0,0.0,0.0
2017,9,20,28.0,15.5,21.8,0.0,0.0,0.0
2017,9,21,28.0,14.5,21.3,0.0,0.0,0.0
2017,9,22,28.5,14.5,21.5,0.0,0.0,0.0
2017,9,23,33.0,14.5,23.8,0.0,0.0,0.0
2017,9,24,34.5,18.0,26.3,0.0,0.0,0.0
2017,9,25,32.5,17.5,25.0,0.0,0.0,0.0
2017,9,26,32.5,18.0,25.3,0.0,0.0,0.0
2017,9,27,29.5,17.0,23.3,0.0,0.0,0.0
2017,9,28,19.0,12.0,15.5,0.2,0.0,0.2
2017,9,29,16.5,4.5,10.5,6.4,0.0,6.4
2017,9,30,15.5,5.5,10.5,0.0,0.0,0.0
2017,10,1,18.5,1.5,10.0,0.0,0.0,0.0
2017,10,2,19.5,4.0,11.8,0.0,0.0,0.0
2017,10,3,25.0,6.5,15.8,0.0,0.0,0.0
2017,10,4,24.5,14.0,19.3,0.8,0.0,0.8
2017,10,5,23.0,8.0,15.5,0.8,0.0,0.8
2017,10,6,20.0,12.5,16.3,3.8,0.0,3.8
2017,10,7,25.5,16.0,20.8,4.6,0.0,4.6
2017,10,8,25.0,18.0,21.5,6.6,0.0,6.6
2017,10,9,22.5,14.5,18.5,4.0,0.0,4.0
2017,10,10,22.5,10.0,16.3,1.2,0.0,1.2
2017,10,11,10.0,8.0,9.0,3.2,0.0,3.2
2017,10,12,15.0,6.5,10.8,0.0,0.0,0.0
2017,10,13,18.0,13.0,15.5,0.0,0.0,0.0
2017,10,14,19.0,10.5,14.8,12.2,0.0,12.2
2017,10,15,23.5,14.5,19.0,4.4,0.0,4.4
2017,10,16,10.5,3.5,7.0,0.0,0.0,0.0
2017,10,17,19.5,-0.5,9.5,0.0,0.0,0.0
2017,10,18,22.0,6.0,14.0,0.0,0.0,0.0
2017,10,19,20.5,8.5,14.5,0.0,0.0,0.0
2017,10,20,21.0,5.0,13.0,0.0,0.0,0.0
2017,10,21,21.0,5.5,13.3,0.0,0.0,0.0
2017,10,22,24.0,6.5,15.3,0.0,0.0,0.0
2017,10,23,19.5,10.0,14.8,11.2,0.0,11.2
2017,10,24,17.0,11.5,14.3,0.4,0.0,0.4
2017,10,25,12.0,6.0,9.0,0.0,0.0,0.0
2017,10,26,11.5,-0.5,5.5,0.0,0.0,0.0
2017,10,27,15.0,0.5,7.8,1.8,0.0,1.8
2017,10,28,10.5,6.0,8.3,5.6,0.0,5.6
2017,10,29,9.0,3.5,6.3,0.0,0.0,0.0
2017,10,30,9.0,4.5,6.8,0.0,0.0,0.0
2017,10,31,8.5,3.5,6.0,0.2,0.0,0.2
2017,11,1,10.5,3.0,6.8,9.4,0.0,9.4
2017,11,2,15.5,4.0,9.8,4.8,0.0,4.8
2017,11,3,11.5,8.0,9.8,0.0,0.0,0.0
2017,11,4,9.5,0.0,4.8,4.6,0.0,4.6
2017,11,5,14.5,4.0,9.3,12.8,0.0,12.8
2017,11,6,8.5,5.0,6.8,0.0,0.0,0.0
2017,11,7,7.5,0.0,3.8,0.0,0.0,0.0
2017,11,8,9.0,-3.5,2.8,0.0,0.0,0.0
2017,11,9,9.0,-3.5,2.8,0.4,1.6,1.2
2017,11,10,-3.5,-11.0,-7.3,0.0,0.0,0.0
2017,11,11,0.5,-10.5,-5.0,0.0,0.0,0.0
2017,11,12,5.5,-3.5,1.0,1.4,0.0,1.4
2017,11,13,5.5,0.5,3.0,0.0,0.0,0.0
2017,11,14,7.0,2.0,4.5,0.0,0.0,0.0
2017,11,15,8.0,-3.0,2.5,2.2,0.0,2.2
2017,11,16,7.0,2.0,4.5,0.0,0.0,0.0
2017,11,17,4.0,-3.5,0.3,1.8,0.0,1.8
2017,11,18,7.5,-0.5,3.5,13.2,0.0,13.2
2017,11,19,4.5,0.0,2.3,0.0,0.0,0.0
2017,11,20,8.0,-3.0,2.5,0.0,0.0,0.0
2017,11,21,12.0,2.0,7.0,0.0,0.0,0.0
2017,11,22,1.0,-2.5,-0.8,0.0,0.0,0.0
2017,11,23,6.0,-3.0,1.5,0.0,0.0,0.0
2017,11,24,11.5,-0.5,5.5,0.2,0.0,0.2
2017,11,25,9.5,7.0,8.3,0.4,0.0,0.4
2017,11,26,4.5,-1.5,1.5,0.0,0.0,0.0
2017,11,27,5.5,-1.0,2.3,0.0,0.0,0.0
2017,11,28,17.0,-3.5,6.8,0.0,0.0,0.0
2017,11,29,6.5,3.0,4.8,0.0,0.0,0.0
2017,11,30,7.0,-4.0,1.5,2.6,0.0,2.6
2017,12,1,7.0,3.0,5.0,0.0,0.0,0.0
2017,12,2,9.0,-2.5,3.3,0.0,0.0,0.0
2017,12,3,8.0,-1.5,3.3,0.0,0.0,0.0
2017,12,4,10.0,-3.0,3.5,8.6,0.0,8.6
2017,12,5,11.5,5.5,8.5,0.0,0.0,0.0
2017,12,6,3.0,-3.0,0.0,0.0,0.0,0.0
2017,12,7,1.0,-2.0,-0.5,0.0,0.0,0.0
2017,12,8,1.0,-4.0,-1.5,0.0,0.0,0.0
2017,12,9,1.0,-2.5,-0.8,0.0,0.0,0.0
2017,12,10,-1.5,-4.5,-3.0,0.0,0.8,0.2
2017,12,11,-3.5,-9.0,-6.3,0.0,10.4,6.2
2017,12,12,-3.5,-8.5,-6.0,0.0,1.2,0.4
2017,12,13,-6.0,-15.0,-10.5,0.0,0.2,0.2
2017,12,14,-5.5,-16.0,-10.8,0.0,0.0,0.0
2017,12,15,-3.5,-14.5,-9.0,0.0,0.4,0.2
2017,12,16,-3.5,-7.5,-5.5,0.0,0.4,0.2
2017,12,17,-1.5,-15.5,-8.5,0.0,2.0,2.4
2017,12,18,5.5,-9.0,-1.8,0.2,0.0,0.2
2017,12,19,7.0,1.5,4.3,0.0,0.0,0.0
2017,12,20,0.0,-2.0,-1.0,0.0,0.0,0.0
2017,12,21,-3.0,-6.5,-4.8,0.0,6.2,5.0
2017,12,22,-4.5,-7.0,-5.8,0.0,0.4,0.6
2017,12,23,1.0,-6.0,-2.5,0.0,2.8,2.6
2017,12,24,-1.5,-9.0,-5.3,0.0,11.0,7.8
2017,12,25,-4.0,-7.0,-5.5,0.0,0.0,0.0
2017,12,26,-10.0,-15.5,-12.8,0.0,0.0,0.0
2017,12,27,-10.0,-16.0,-13.0,0.0,0.0,0.0
2017,12,28,-12.5,-25.5,-19.0,0.0,0.0,0.0
2017,12,29,-8.5,-18.0,-13.3,0.0,8.0,2.4
2017,12,30,-7.0,-17.5,-12.3,0.0,0.0,0.0
2017,12,31,-13.5,-24.0,-18.8,0.0,0.0,0.0
2018,1,1,-6.5,-25.5,-16.0,0.0,0.4,0.2
2018,1,2,-7.0,-16.0,-11.5,0.0,0.0,0.0
2018,1,3,-6.0,-14.0,-10.0,0.0,0.8,0.2
2018,1,4,-10.5,-14.5,-12.5,0.0,0.0,0.0
2018,1,5,-15.0,-22.5,-18.8,0.0,0.0,0.0
2018,1,6,-15.0,-25.0,-20.0,0.0,0.0,0.0
2018,1,7,-0.5,-24.5,-12.5,0.0,3.0,4.6
2018,1,8,2.5,-9.5,-3.5,0.0,0.0,0.0
2018,1,9,0.0,-1.5,-0.8,0.0,0.0,0.0
2018,1,10,8.5,-9.0,-0.3,3.0,0.0,3.0
2018,1,11,11.5,-0.5,5.5,16.4,0.0,16.4
2018,1,12,3.0,-8.5,-2.8,2.8,4.0,7.0
2018,1,13,-11.5,-15.5,-13.5,0.0,0.0,0.0
2018,1,14,-5.0,-18.5,-11.8,0.0,1.2,0.4
2018,1,15,-7.0,-11.5,-9.3,0.0,9.0,4.8
2018,1,16,-3.0,-10.0,-6.5,0.0,3.0,0.8
2018,1,17,-5.0,-15.0,-10.0,0.0,0.0,0.0
2018,1,18,-3.0,-9.5,-6.3,0.0,0.0,0.0
2018,1,19,2.5,-9.5,-3.5,0.0,0.0,0.0
2018,1,20,6.0,-1.0,2.5,0.0,0.0,0.0
2018,1,21,5.0,-3.5,0.8,3.8,0.0,3.8
2018,1,22,4.5,0.0,2.3,12.6,0.0,12.6
2018,1,23,7.0,-0.5,3.3,0.4,0.2,0.6
2018,1,24,-5.0,-12.0,-8.5,0.0,0.0,0.0
2018,1,25,0.0,-11.5,-5.8,0.0,0.0,0.0
2018,1,26,7.5,-5.0,1.3,0.0,0.0,0.0
2018,1,27,9.0,-3.5,2.8,0.6,0.0,0.6
2018,1,28,5.0,-3.5,0.8,0.0,0.0,0.0
2018,1,29,-1.5,-5.0,-3.3,0.0,5.0,5.6
2018,1,30,-6.0,-12.0,-9.0,0.0,0.0,0.0
2018,1,31,2.5,-17.5,-7.5,0.0,1.8,2.2
2018,2,1,5.0,-4.5,0.3,0.0,0.0,0.0
2018,2,2,-9.0,-16.5,-12.8,0.0,0.0,0.0
2018,2,3,-0.5,-11.0,-5.8,0.0,2.0,3.0
2018,2,4,2.0,-5.5,-1.8,0.0,2.6,3.0
2018,2,5,-7.5,-14.0,-10.8,0.0,0.0,0.0
2018,2,6,-4.0,-9.5,-6.8,0.0,3.6,4.2
2018,2,7,-4.5,-12.5,-8.5,0.0,3.6,2.8
2018,2,8,-6.0,-15.5,-10.8,0.0,0.0,0.0
2018,2,9,-5.0,-10.0,-7.5,0.0,6.6,4.0
2018,2,10,-3.5,-7.0,-5.3,0.0,6.6,5.6
2018,2,11,-2.0,-6.5,-4.3,0.8,1.0,2.4
2018,2,12,-1.5,-7.5,-4.5,0.0,0.0,0.0
2018,2,13,0.5,-17.0,-8.3,0.0,0.0,0.0
2018,2,14,6.0,-6.0,0.0,0.0,0.0,0.0
2018,2,15,9.0,0.0,4.5,0.0,0.0,0.0
2018,2,16,-0.5,-2.5,-1.5,0.0,0.0,0.0
2018,2,17,0.0,-10.5,-5.3,0.0,0.0,0.0
2018,2,18,4.5,-2.5,1.0,0.0,0.0,0.0
2018,2,19,6.0,-4.5,0.8,16.4,0.0,16.4
2018,2,20,15.5,2.0,8.8,10.0,0.0,10.0
2018,2,21,4.0,1.0,2.5,0.6,0.0,0.6
2018,2,22,2.5,-3.5,-0.5,0.0,0.0,0.0
2018,2,23,6.0,-2.0,2.0,3.6,0.0,3.6
2018,2,24,6.0,0.5,3.3,4.6,0.0,4.6
2018,2,25,12.0,-0.5,5.8,0.0,0.0,0.0
2018,2,26,8.0,-3.5,2.3,0.0,0.0,0.0
2018,2,27,14.0,-5.0,4.5,0.0,0.0,0.0
2018,2,28,17.0,0.0,8.5,0.0,0.0,0.0
2018,3,1,5.0,-1.5,1.8,0.0,0.6,0.6
2018,3,2,3.5,-1.5,1.0,0.0,0.0,0.0
2018,3,3,4.5,-4.5,0.0,0.0,0.0,0.0
2018,3,4,2.5,-5.0,-1.3,0.0,0.0,0.0
2018,3,5,4.0,-7.0,-1.5,0.0,0.0,0.0
2018,3,6,2.0,-4.5,-1.3,0.0,0.0,0.0
2018,3,7,3.0,-1.0,1.0,0.0,0.0,0.0
2018,3,8,1.5,-4.0,-1.3,0.0,0.0,0.0
2018,3,9,4.0,-3.0,0.5,0.0,0.0,0.2
2018,3,10,3.0,-4.0,-0.5,0.0,0.0,0.0
2018,3,11,3.5,-6.0,-1.3,0.0,0.0,0.0
2018,3,12,0.5,-3.5,-1.5,0.0,3.4,1.6
2018,3,13,3.0,-4.0,-0.5,0.0,3.0,1.4
2018,3,14,1.0,-3.5,-1.3,0.0,0.0,0.0
2018,3,15,5.5,-7.0,-0.8,0.0,0.4,0.2
2018,3,16,0.0,-8.0,-4.0,0.0,0.0,0.0
2018,3,17,4.5,-6.0,-0.8,0.0,0.0,0.0
2018,3,18,10.5,-6.5,2.0,0.0,0.0,0.0
2018,3,19,2.5,-8.5,-3.0,0.0,0.0,0.0
2018,3,20,3.5,-8.5,-2.5,0.0,0.0,0.0
2018,3,21,5.5,-5.5,0.0,0.0,0.0,0.0
2018,3,22,4.5,-5.0,-0.3,0.0,0.0,0.0
2018,3,23,4.5,-5.0,-0.3,0.0,0.0,0.0
2018,3,24,2.5,-6.0,-1.8,0.0,0.0,0.0
2018,3,25,4.5,-8.5,-2.0,0.0,0.0,0.0
2018,3,26,9.0,-3.5,2.8,0.0,0.0,0.0
2018,3,27,7.0,2.0,4.5,3.8,0.0,3.8
2018,3,28,11.0,1.5,6.3,0.0,0.0,0.0
2018,3,29,6.5,-1.0,2.8,15.4,0.0,15.4
2018,3,30,5.0,1.0,3.0,0.0,0.0,0.0
2018,3,31,9.0,-4.0,2.5,5.4,0.0,5.4
2018,4,1,3.5,-4.0,-0.3,0.0,0.0,0.0
2018,4,2,7.5,-5.5,1.0,0.0,0.0,0.0
2018,4,3,5.0,0.0,2.5,25.0,0.0,25.0
2018,4,4,5.5,-3.0,1.3,0.0,0.8,0.4
2018,4,5,2.0,-7.0,-2.5,0.0,0.2,0.2
2018,4,6,5.0,-4.5,0.3,0.0,2.2,2.2
2018,4,7,0.5,-6.0,-2.8,0.0,0.0,0.0
2018,4,8,2.0,-5.5,-1.8,0.0,0.0,0.0
2018,4,9,5.0,-5.0,0.0,0.0,0.0,0.0
2018,4,10,5.5,-4.0,0.8,0.0,0.0,0.0
2018,4,11,6.0,-2.0,2.0,1.4,0.0,1.4
2018,4,12,14.5,-4.0,5.3,1.4,0.0,1.4
2018,4,13,6.0,1.0,3.5,12.8,0.0,12.8
2018,4,14,1.0,-3.5,-1.3,8.0,7.6,37.6
2018,4,15,2.0,-5.0,-1.5,28.8,3.2,39.4
2018,4,16,3.0,-1.5,0.8,12.6,0.0,12.6
2018,4,17,3.0,-2.0,0.5,0.0,1.2,0.6
2018,4,18,4.5,0.0,2.3,0.0,0.0,0.0
2018,4,19,4.0,-0.5,1.8,0.0,0.0,0.0
2018,4,20,8.0,-2.5,2.8,0.0,0.0,0.0
2018,4,21,15.0,-4.0,5.5,0.0,0.0,0.0
2018,4,22,18.5,-3.0,7.8,0.0,0.0,0.0
2018,4,23,18.5,0.0,9.3,0.0,0.0,0.0
2018,4,24,17.0,4.5,10.8,10.4,0.0,10.4
2018,4,25,11.0,8.0,9.5,13.0,0.0,13.0
2018,4,26,16.0,3.0,9.5,0.0,0.0,0.0
2018,4,27,16.5,0.0,8.3,4.0,0.0,4.0
2018,4,28,7.5,4.0,5.8,0.2,0.0,0.2
2018,4,29,10.5,-0.5,5.0,0.0,0.0,0.0
2018,4,30,20.0,2.0,11.0,0.0,0.0,0.0
2018,5,1,28.0,3.0,15.5,0.0,0.0,0.0
2018,5,2,28.0,17.5,22.8,2.6,0.0,2.6
2018,5,3,21.5,15.5,18.5,8.8,0.0,8.8
2018,5,4,25.0,9.0,17.0,7.2,0.0,7.2
2018,5,5,25.0,6.0,15.5,0.0,0.0,0.0
2018,5,6,19.5,10.5,15.0,0.8,0.0,0.8
2018,5,7,18.0,9.5,13.8,0.0,0.0,0.0
2018,5,8,22.0,3.0,12.5,0.0,0.0,0.0
2018,5,9,26.0,5.5,15.8,2.2,0.0,2.2
2018,5,10,20.0,15.0,17.5,0.0,0.0,0.0
2018,5,11,13.0,4.5,8.8,0.0,0.0,0.0
2018,5,12,17.0,5.0,11.0,0.0,0.0,0.0
2018,5,13,20.5,5.0,12.8,0.0,0.0,0.0
2018,5,14,24.0,5.0,14.5,14.6,0.0,14.6
2018,5,15,21.5,14.0,17.8,2.2,0.0,2.2
2018,5,16,23.0,5.0,14.0,0.0,0.0,0.0
2018,5,17,25.0,9.0,17.0,0.0,0.0,0.0
2018,5,18,17.0,8.0,12.5,0.0,0.0,0.0
2018,5,19,16.0,9.5,12.8,6.4,0.0,6.4
2018,5,20,21.0,13.0,17.0,0.0,0.0,0.0
2018,5,21,25.0,4.0,14.5,2.2,0.0,2.2
2018,5,22,19.0,10.0,14.5,0.2,0.0,0.2
2018,5,23,25.5,10.0,17.8,0.0,0.0,0.0
2018,5,24,29.0,9.0,19.0,0.0,0.0,0.0
2018,5,25,31.0,16.5,23.8,0.0,0.0,0.0
2018,5,26,28.5,16.5,22.5,0.0,0.0,0.0
2018,5,27,29.0,14.5,21.8,0.0,0.0,0.0
2018,5,28,31.5,14.5,23.0,0.0,0.0,0.0
2018,5,29,28.5,17.0,22.8,0.0,0.0,0.0
2018,5,30,29.5,17.5,23.5,0.4,0.0,0.4
2018,5,31,30.0,21.5,25.8,9.8,0.0,9.8
2018,6,1,28.0,17.5,22.8,0.0,0.0,0.0
2018,6,2,24.0,13.0,18.5,0.0,0.0,0.0
2018,6,3,20.5,11.5,16.0,7.2,0.0,7.2
2018,6,4,19.5,14.0,16.8,0.4,0.0,0.4
2018,6,5,15.0,10.0,12.5,0.0,0.0,0.0
2018,6,6,17.0,10.0,13.5,0.0,0.0,0.0
2018,6,7,24.5,11.0,17.8,0.0,0.0,0.0
2018,6,8,24.5,11.0,17.8,0.0,0.0,0.0
2018,6,9,25.0,9.0,17.0,0.0,0.0,0.0
2018,6,10,23.5,13.0,18.3,0.0,0.0,0.0
2018,6,11,24.0,8.0,16.0,0.0,0.0,0.0
2018,6,12,27.5,8.5,18.0,5.2,0.0,5.2
2018,6,13,29.5,19.0,24.3,0.2,0.0,0.2
2018,6,14,24.5,15.0,19.8,0.0,0.0,0.0
2018,6,15,27.0,10.0,18.5,0.0,0.0,0.0
2018,6,16,30.0,10.5,20.3,0.0,0.0,0.0
2018,6,17,32.0,14.5,23.3,0.0,0.0,0.0
2018,6,18,32.0,23.0,27.5,0.0,0.0,0.0
2018,6,19,26.0,16.5,21.3,0.0,0.0,0.0
2018,6,20,27.5,12.5,20.0,0.0,0.0,0.0
2018,6,21,24.0,15.0,19.5,0.0,0.0,0.0
2018,6,22,23.0,8.5,15.8,1.4,0.0,1.4
2018,6,23,20.0,15.5,17.8,7.6,0.0,7.6
2018,6,24,22.0,16.5,19.3,16.0,0.0,16.0
2018,6,25,24.0,12.5,18.3,0.0,0.0,0.0
2018,6,26,24.5,8.0,16.3,5.8,0.0,5.8
2018,6,27,22.5,16.0,19.3,0.0,0.0,0.0
2018,6,28,30.0,18.5,24.3,0.0,0.0,0.0
2018,6,29,33.0,18.0,25.5,0.0,0.0,0.0
2018,6,30,36.0,20.5,28.3,0.0,0.0,0.0
2018,7,1,34.5,22.0,28.3,0.0,0.0,0.0
2018,7,2,34.0,23.0,28.5,0.0,0.0,0.0
2018,7,3,31.5,15.5,23.5,0.0,0.0,0.0
2018,7,4,33.5,15.5,24.5,0.0,0.0,0.0
2018,7,5,34.0,19.5,26.8,4.6,0.0,4.6
2018,7,6,24.0,18.0,21.0,0.0,0.0,0.0
2018,7,7,27.0,10.5,18.8,0.0,0.0,0.0
2018,7,8,30.0,12.0,21.0,0.0,0.0,0.0
2018,7,9,33.0,13.0,23.0,0.0,0.0,0.0
2018,7,10,29.5,22.0,25.8,0.0,0.0,0.0
2018,7,11,28.0,14.5,21.3,0.0,0.0,0.0
2018,7,12,30.5,15.0,22.8,0.0,0.0,0.0
2018,7,13,31.0,19.0,25.0,0.0,0.0,0.0
2018,7,14,28.0,22.0,25.0,0.0,0.0,0.0
2018,7,15,32.0,19.0,25.5,0.0,0.0,0.0
2018,7,16,31.0,19.5,25.3,39.8,0.0,39.8
2018,7,17,27.0,18.0,22.5,0.0,0.0,0.0
2018,7,18,25.5,14.0,19.8,0.0,0.0,0.0
2018,7,19,28.0,11.0,19.5,0.0,0.0,0.0
2018,7,20,29.0,15.0,22.0,0.8,0.0,0.8
2018,7,21,26.0,20.0,23.0,11.4,0.0,11.4
2018,7,22,25.0,16.5,20.8,8.6,0.0,8.6
2018,7,23,28.0,18.0,23.0,0.0,0.0,0.0
2018,7,24,30.5,21.5,26.0,3.8,0.0,3.8
2018,7,25,29.0,20.5,24.8,0.0,0.0,0.0
2018,7,26,28.5,14.5,21.5,3.4,0.0,3.4
2018,7,27,27.0,17.0,22.0,12.6,0.0,12.6
2018,7,28,23.0,14.5,18.8,0.0,0.0,0.0
2018,7,29,25.0,11.5,18.3,2.6,0.0,2.6
2018,7,30,26.0,14.0,20.0,0.0,0.0,0.0
2018,7,31,26.0,16.5,21.3,0.0,0.0,0.0
2018,8,1,27.5,20.5,24.0,2.2,0.0,2.2
2018,8,2,29.0,18.0,23.5,0.0,0.0,0.0
2018,8,3,29.0,17.0,23.0,0.0,0.0,0.0
2018,8,4,31.0,17.5,24.3,0.0,0.0,0.0
2018,8,5,34.0,16.0,25.0,0.0,0.0,0.0
2018,8,6,33.5,21.0,27.3,20.4,0.0,20.4
2018,8,7,29.5,20.5,25.0,11.2,0.0,11.2
2018,8,8,25.5,19.0,22.3,16.2,0.0,16.2
2018,8,9,29.0,16.0,22.5,0.0,0.0,0.0
2018,8,10,26.5,15.5,21.0,0.0,0.0,0.0
2018,8,11,28.0,13.5,20.8,0.4,0.0,0.4
2018,8,12,29.5,18.0,23.8,0.0,0.0,0.0
2018,8,13,28.0,17.0,22.5,0.0,0.0,0.0
2018,8,14,31.5,20.5,26.0,0.0,0.0,0.0
2018,8,15,31.5,20.5,26.0,0.0,0.0,0.0
2018,8,16,31.5,18.5,25.0,2.6,0.0,2.6
2018,8,17,28.0,22.0,25.0,15.4,0.0,15.4
2018,8,18,25.0,18.0,21.5,0.0,0.0,0.0
2018,8,19,25.5,14.5,20.0,0.0,0.0,0.0
2018,8,20,26.0,16.0,21.0,12.0,0.0,12.0
2018,8,21,24.5,20.0,22.3,18.6,0.0,18.6
2018,8,22,21.5,18.0,19.8,0.0,0.0,0.0
2018,8,23,27.0,11.5,19.3,0.0,0.0,0.0
2018,8,24,27.0,13.5,20.3,0.0,0.0,0.0
2018,8,25,25.0,18.0,21.5,16.8,0.0,16.8
2018,8,26,29.0,19.5,24.3,1.2,0.0,1.2
2018,8,27,28.0,18.0,23.0,0.2,0.0,0.2
2018,8,28,32.0,24.0,28.0,0.0,0.0,0.0
2018,8,29,30.0,21.5,25.8,2.0,0.0,2.0
2018,8,30,20.0,14.5,17.3,0.0,0.0,0.0
2018,8,31,24.0,12.5,18.3,0.0,0.0,0.0
2018,9,1,29.0,13.0,21.0,0.0,0.0,0.0
2018,9,2,29.5,21.5,25.5,1.2,0.0,1.2
2018,9,3,31.5,22.5,27.0,0.0,0.0,0.0
2018,9,4,29.5,17.5,23.5,0.0,0.0,0.0
2018,9,5,33.5,19.0,26.3,1.4,0.0,1.4
2018,9,6,26.0,20.0,23.0,0.0,0.0,0.0
2018,9,7,24.0,14.5,19.3,0.0,0.0,0.0
2018,9,8,17.0,12.0,14.5,0.0,0.0,0.0
2018,9,9,16.0,9.5,12.8,17.0,0.0,17.0
2018,9,10,16.0,12.0,14.0,12.4,0.0,12.4
2018,9,11,21.0,13.0,17.0,0.0,0.0,0.0
2018,9,12,25.0,10.5,17.8,0.0,0.0,0.0
2018,9,13,26.0,15.0,20.5,0.0,0.0,0.0
2018,9,14,29.5,18.0,23.8,0.0,0.0,0.0
2018,9,15,30.0,19.0,24.5,0.0,0.0,0.0
2018,9,16,29.5,18.0,23.8,0.0,0.0,0.0
2018,9,17,28.5,17.0,22.8,0.0,0.0,0.0
2018,9,18,27.0,18.0,22.5,0.0,0.0,0.0
2018,9,19,22.0,13.5,17.8,0.0,0.0,0.0
2018,9,20,26.5,12.5,19.5,0.0,0.0,0.0
2018,9,21,32.0,16.0,24.0,3.8,0.0,3.8
2018,9,22,17.0,9.5,13.3,0.0,0.0,0.0
2018,9,23,20.5,5.0,12.8,0.0,0.0,0.0
2018,9,24,18.5,8.5,13.5,6.4,0.0,6.4
2018,9,25,22.0,15.5,18.8,3.8,0.0,3.8
2018,9,26,22.0,17.0,19.5,0.0,0.0,0.0
2018,9,27,18.0,6.0,12.0,0.0,0.0,0.0
2018,9,28,23.0,8.0,15.5,5.0,0.0,5.0
2018,9,29,17.0,8.0,12.5,0.4,0.0,0.4
2018,9,30,12.5,7.5,10.0,18.6,0.0,18.6
2018,10,1,10.5,7.5,9.0,6.8,0.0,6.8
2018,10,2,13.0,8.5,10.8,1.0,0.0,1.0
2018,10,3,22.0,10.5,16.3,5.8,0.0,5.8
2018,10,4,19.0,13.5,16.3,0.0,0.0,0.0
2018,10,5,12.0,3.5,7.8,2.0,0.0,2.0
2018,10,6,16.0,8.5,12.3,4.2,0.0,4.2
2018,10,7,14.0,12.0,13.0,5.0,0.0,5.0
2018,10,8,17.5,9.0,13.3,0.8,0.0,0.8
2018,10,9,28.5,13.0,20.8,0.0,0.0,0.0
2018,10,10,27.0,15.5,21.3,0.4,0.0,0.4
2018,10,11,22.0,14.5,18.3,0.0,0.0,0.0
2018,10,12,11.0,5.5,8.3,3.2,0.0,3.2
2018,10,13,9.5,4.5,7.0,0.2,0.0,0.2
2018,10,14,15.0,-0.5,7.3,1.6,0.0,1.6
2018,10,15,13.0,4.0,8.5,1.2,0.0,1.2
2018,10,16,12.5,2.0,7.3,0.0,0.0,0.0
2018,10,17,8.5,4.0,6.3,0.2,0.0,0.2
2018,10,18,8.5,-1.5,3.5,0.0,0.0,0.0
